,docid,hot,thank,gift,contr,views,article,patient1,period,treat
18810,http://lixiaomei.haodf.com/,4.6,291,1093,143105,10080337,31,7953,11,0
18910,http://xielijian.haodf.com/,4.2,40,185,39939,2358074,16,2633,11,0
19010,http://gaoyuanfu.haodf.com/,4.7,167,606,65026,3179928,13,3523,11,0
19114,http://lilysun0930.haodf.com/,5,90,971,76340,1009308,2,1772,11,0
19212,http://ertongzhuziyang.haodf.com/,5,93,794,85620,1426690,33,3252,11,0
19310,http://yanjienfm.haodf.com/,4.6,121,390,58002,7831252,22,5776,11,0
19410,http://sungch001.haodf.com/,5,120,1682,92630,1282728,11,2889,11,0
19510,http://jinyanliang2000.haodf.com/,4.6,108,364,31318,1528963,14,1942,11,0
19610,http://drzhoubin.haodf.com/,4.9,135,480,80430,1039076,31,7247,11,0
19710,http://shichuankui.haodf.com/,5,956,3996,515105,12110208,40,21565,11,0
19810,http://liyunlingdr.haodf.com/,4.4,119,794,66240,1083538,16,4036,11,0
19910,http://jiangyanling917.haodf.com/,4.4,82,403,50195,1214262,1,4464,11,0
20010,http://wanmingshun.haodf.com/,4.1,115,477,79558,2209188,52,4642,11,0
20112,http://drzhaolimin.haodf.com/,4.9,160,382,78015,3641475,1,6579,11,0
20211,http://liyun742.haodf.com/,4.7,94,954,77085,1440371,36,3969,11,0
20310,http://zouyu2013.haodf.com/,4.6,78,229,80195,2942557,34,8126,11,0
20710,http://zhoudekaidr.haodf.com/,5,527,1585,189280,3578814,9,13956,11,0
20810,http://surgeonhubo.haodf.com/,4.5,209,341,94315,929754,7,2891,11,0
21013,http://renhongxiadr.haodf.com/,4.4,114,530,34835,516994,1,2232,11,0
21114,http://zhangyuebindr.haodf.com/,3.9,47,445,41205,862570,4,3301,11,0
21212,http://yingzhou.haodf.com/,4.3,123,502,43725,857206,5,1367,11,0
21311,http://likaikerry.haodf.com/,4.2,67,408,35650,1749069,12,2362,11,0
21410,http://chenhaichen.haodf.com/,4.2,290,3822,316080,3319361,24,8495,11,0
21810,http://harrysunhl.haodf.com/,5,300,321,28670,2268386,71,2902,11,0
21910,http://lizijian.haodf.com/,5,169,620,70934,4189550,28,4551,11,0
22010,http://yuyonglinhdf.haodf.com/,4.9,152,122,35615,526809,189,1797,11,0
22114,http://xhwangjh.haodf.com/,4.6,137,206,60515,5759816,19,8523,11,0
22212,http://lifengdoc.haodf.com/,4.8,124,498,26463,1584103,117,1994,11,0
22310,http://fupeiliang.haodf.com/,4.7,87,217,24020,516046,16,1836,11,0
22410,http://lishugang.haodf.com/,4.5,223,344,41817,5763972,7,4572,11,0
22510,http://gaoxurendr.haodf.com/,4.2,300,310,85330,11375556,787,12134,11,0
22610,http://gzhuangzq.haodf.com/,4.4,94,568,72217,5864505,423,5688,11,0
22710,http://haiyong.haodf.com/,4.3,82,560,118822,8656825,203,7148,11,0
22810,http://zhanghongmd.haodf.com/,4.3,74,297,55695,3863706,193,3733,11,0
22910,http://aoplatedoctor.haodf.com/,4.1,44,181,50735,2014344,110,3811,11,0
23010,http://sunchangying.haodf.com/,3.7,7,25,23726,1564824,18,2869,11,0
23114,http://lhbdalian243.haodf.com/,3.6,3,23,22095,1269948,10,2535,11,0
23211,http://jiangliangputh.haodf.com/,5,446,1601,235380,19668052,109,16196,11,0
23310,http://yangqiangdoctor.haodf.com/,4.9,178,461,41045,1165697,46,3853,11,0
23410,http://orthoyang.haodf.com/,4.9,176,274,30390,1596429,9,4978,11,0
23510,http://microortho.haodf.com/,4.6,60,169,48580,2260543,21,4196,11,0
23610,http://jianyuny.haodf.com/,4.9,204,550,76395,3288702,17,4342,11,0
23810,http://xulei68.haodf.com/,4.5,110,520,36005,2108148,9,2629,11,0
23910,http://xuhailin.haodf.com/,4.9,122,227,28195,1443427,32,1921,11,0
24010,http://yuantao1967.haodf.com/,4.9,111,646,73485,1623777,0,4715,11,0
24310,http://wangzimin.haodf.com/,4.8,135,123,32007,3224415,62,2974,11,0
24410,http://tangqiheng.haodf.com/,4.5,56,88,4955,234791,1,462,11,0
24510,http://havestlee.haodf.com/,4.3,249,469,140163,11416916,5,11160,11,0
24610,http://wangxiaoying08.haodf.com/,4.6,209,738,184418,13229033,35,13351,11,0
24710,http://siwodo.haodf.com/,4.8,146,308,64489,1656221,13,4512,11,0
24810,http://xu7jin.haodf.com/,4.7,152,197,37171,2190352,0,3395,11,0
24910,http://shshenqin.haodf.com/,4.6,105,523,70018,3474606,19,5480,11,0
25010,http://lipengjing.haodf.com/,4.7,135,222,22770,753511,0,2197,11,0
25114,http://yuzhiqiangdr.haodf.com/,4.6,120,330,56937,2588412,15,4172,11,0
25212,http://hyang1007.haodf.com/,4.4,100,310,30383,2339437,22,2974,11,0
25310,http://chenyouxin.haodf.com/,4.5,376,853,96074,12115404,50,10631,11,0
25410,http://wangwjchina.haodf.com/,4.7,78,551,30740,1219687,29,4501,11,0
25510,http://lizhengkang58.haodf.com/,4.6,398,335,113195,4802924,32,5411,11,0
25610,http://chenyueguo.haodf.com/,4.4,82,191,44330,4604524,19,3534,11,0
25710,http://dongbaixia.haodf.com/,4.1,26,200,38965,2186001,5,4722,11,0
25810,http://limingwu.haodf.com/,4.1,51,61,9154,1468199,2,1250,11,0
25910,http://qikunying.haodf.com/,3.8,9,26,18305,854147,45,2047,11,0
26010,http://zhaoyangwang.haodf.com/,4,13,13,2075,312859,1,375,11,0
26113,http://aipinggu.haodf.com/,3.5,3,22,15946,832123,2,1246,11,0
26211,http://xiangdm.haodf.com/,4.8,271,1499,175425,9613219,35,10143,11,0
26310,http://zhudehai.haodf.com/,4.5,176,593,127906,9743879,46,9759,11,0
26410,http://ykyg.haodf.com/,4,281,1512,949082,93905748,473,69616,11,0
26710,http://rockersong.haodf.com/,4.9,43,270,96715,4760032,3,8433,11,0
26810,http://zhangxiaohui1983.haodf.com/,4.3,156,298,42620,2393984,2,3361,11,0
26910,http://Drdingpeng.haodf.com/,5,107,121,11125,377805,10,1308,11,0
27010,http://BingFang.haodf.com/,4.5,58,620,101489,11267221,35,6675,11,0
27114,http://drchenzhuo.haodf.com/,4.6,129,250,37110,1135030,0,3061,11,0
27211,http://jimxiaojian.haodf.com/,4.8,161,1788,82430,584012,7,1722,11,0
27310,http://dengyanhong7.haodf.com/,4.2,21,228,18268,973485,46,1121,11,0
27510,http://wangshanhaifu.haodf.com/,4.4,94,267,39515,2497456,22,3341,11,0
27610,http://qingleigao.haodf.com/,4.8,236,555,60805,2301596,0,3581,11,0
27710,http://xugang5.haodf.com/,4.6,30,174,81206,8159256,284,6643,11,0
27810,http://yantaiqiang.haodf.com/,4.5,100,146,14705,1673974,3,1885,11,0
27910,http://zhuiyuan87.haodf.com/,4.7,63,973,48830,817121,0,1429,11,0
28010,http://zhaifengxia.haodf.com/,4.8,72,273,85075,4457920,1,8239,11,0
28114,http://judy815.haodf.com/,4.6,496,3055,391726,45521283,32,18398,11,0
28212,http://chenruixuecrx.haodf.com/,4.6,292,1356,125293,8590985,2,6670,11,0
28310,http://laimaohuadoctor.haodf.com/,4.3,64,456,81399,8707192,79,6279,11,0
28410,http://zengcheng1988.haodf.com/,4.2,141,830,165058,17701285,96,10648,11,0
28510,http://zhaohonglihaodf.haodf.com/,4,83,388,70525,7915215,50,3794,11,0
28610,http://tengxiuxiang.haodf.com/,4.1,107,852,233530,22790587,22,17612,11,0
28710,http://hymaxian.haodf.com/,4.2,42,171,35264,629667,7,1773,11,0
28810,http://songchundong.haodf.com/,5,96,260,39490,728692,24,2723,11,0
28910,http://caolf.haodf.com/,4.2,24,271,34070,902404,11,2673,11,0
29010,http://wulq1211.haodf.com/,3.9,28,32,28025,4247642,15,2442,11,0
29114,http://likaihua.haodf.com/,4.4,49,153,40120,3165805,43,3309,11,0
29212,http://libohua811016.haodf.com/,4.9,70,117,34755,834474,7,2080,11,0
29310,http://vipzhihong.haodf.com/,4.8,151,571,134120,3407172,6,9134,11,0
29410,http://libo.haodf.com/,5,182,726,177955,16888721,202,12574,11,0
29510,http://zhoubindaifu.haodf.com/,4.3,73,336,46880,16062828,16,4102,11,0
29610,http://hexinguodr.haodf.com/,4,86,340,56550,1852662,65,4003,11,0
29710,http://liiuguangwei.haodf.com/,4.1,23,108,15765,1072337,126,1883,11,0
29810,http://lijingwei120.haodf.com/,3.7,1,12,24915,2174227,2,2755,11,0
29910,http://shisuofang.haodf.com/,4.7,172,706,112720,12178443,184,8765,11,0
30010,http://zhangxiaomeidoc.haodf.com/,4.5,101,95,13240,271054,23,915,11,0
30210,http://gaojiandong.haodf.com/,4.2,12,29,7812,639879,2,492,11,0
30310,http://yepeizhi.haodf.com/,4.9,166,753,77044,4228910,22,4376,11,0
30410,http://harvyhuang.haodf.com/,4.3,53,710,36325,775523,10,2207,11,0
30510,http://tianjianhui.haodf.com/,4.3,187,1724,111357,8295347,40,8748,11,0
30610,http://wuwanyin.haodf.com/,4.3,53,274,59712,6543656,37,4948,11,0
30710,http://lidahys.haodf.com/,4.6,261,3269,367807,30849366,94,18689,11,0
30810,http://wangweitaodr.haodf.com/,4.8,77,199,16370,719128,15,1407,11,0
30910,http://xuguangfu.haodf.com/,4.3,207,665,186435,16725407,126,8479,11,0
31010,http://twmcgcyx.haodf.com/,4.4,31,57,52944,6465149,43,4064,11,0
31114,http://qinguozheng.haodf.com/,4.9,97,761,115783,8266270,35,9193,11,0
31212,http://lvliguo.haodf.com/,4.5,99,513,88965,7333761,96,4156,11,0
31310,http://wendywang13.haodf.com/,5,187,323,59554,3673810,19,4146,11,0
31410,http://chenluquan.haodf.com/,4.6,134,544,29480,3154412,51,3285,11,0
31510,http://gred522.haodf.com/,4.3,23,22,12808,3173787,343,1430,11,0
31610,http://zxj6298.haodf.com/,4.7,103,358,63255,1816622,0,2826,11,0
31710,http://dongzhenhua.haodf.com/,4.7,491,2751,277890,29541744,5,8682,11,0
31810,http://wangliangxin1958.haodf.com/,5,79,366,54875,346523,7,2505,11,0
31910,http://syun163.haodf.com/,4.9,191,2267,212310,8762801,37,11350,11,0
32010,http://gaomingxjurology.haodf.com/,4.9,183,550,110039,5425106,205,8164,11,0
32114,http://hongyandr.haodf.com/,4.7,167,1035,171940,8468206,7,8613,11,0
32211,http://jiyurong.haodf.com/,4.7,136,1606,116441,4016511,13,4524,11,0
32310,http://tianlifengdr.haodf.com/,4.6,81,1922,95075,1234243,19,4283,11,0
32510,http://mahuagang.haodf.com/,4.7,174,564,112712,3459996,9,8163,11,0
32610,http://cqpassion.haodf.com/,4.6,117,1334,68610,885362,48,1379,11,0
32710,http://zhengpengsheng.haodf.com/,5,778,422,127480,19120177,12,11731,11,0
3301,http://zhangningszy.haodf.com/,4.4,104,655,191026,11944331,4,8374,11,0
33114,http://fengwenjuann.haodf.com/,4.1,21,96,20215,238730,6,656,11,0
33310,http://hanzhao3577.haodf.com/,4.7,223,1050,150680,5592053,49,11372,11,0
3341,http://zanghongrui.haodf.com/,4.7,233,287,28815,1835777,7,3714,11,0
33510,http://chenyangxijing.haodf.com/,4.6,170,645,46850,2802099,20,4251,11,0
33610,http://entljr.haodf.com/,4.4,148,517,113297,11683474,8,8355,11,0
33710,http://bchen66.haodf.com/,4.6,291,449,83605,10385482,53,8409,11,0
33810,http://doctorchenming.haodf.com/,4.3,97,184,13690,707739,25,1663,11,0
33910,http://wangwuqing.haodf.com/,4.4,124,283,31400,2791394,33,3511,11,0
34010,http://lijiandong.haodf.com/,4.2,104,287,138850,12387121,93,9774,11,0
34114,http://xzhwang.haodf.com/,3.9,74,536,247894,21258650,44,15272,11,0
34212,http://mdonglai.haodf.com/,5,967,526,149491,34812524,15,17484,11,0
34310,http://pfklicy1.haodf.com/,4.6,260,1693,182070,12413165,31,13322,11,0
34410,http://xiangleihongdr.haodf.com/,4.4,262,1426,29930,2337930,0,2020,11,0
34510,http://pengyangdr.haodf.com/,4.4,117,498,76775,2597810,1,5366,11,0
34610,http://ddpfmr.haodf.com/,4.3,130,275,49170,3001274,32,5031,11,0
34710,http://jaingfaxing.haodf.com/,4.2,88,580,112270,6026014,11,7507,11,0
34810,http://kewujian.haodf.com/,4.8,107,810,136440,2697976,90,5311,11,0
34910,http://sunyingqiyan.haodf.com/,3.6,7,34,47485,1894708,1,4274,11,0
35010,http://songyuantao.haodf.com/,3.6,1,35,66180,1869142,0,3559,11,0
3532,http://pengyifeng.haodf.com/,4.3,98,571,157723,6053327,101,11482,11,0
3542,http://songweiru.haodf.com/,4.1,84,848,139155,2566297,35,6558,11,0
35610,http://huomenghua.haodf.com/,4,25,182,117542,12809749,36,9513,11,0
3572,http://yangqiongbd.haodf.com/,4.9,129,409,50087,2389514,32,2663,11,0
35810,http://zhengxianzhen.haodf.com/,4.9,110,1213,53030,975028,7,4340,11,0
35910,http://zhufy.haodf.com/,4.5,53,236,49730,6832634,23,4052,11,0
36010,http://luoxiaonian.haodf.com/,4.5,220,999,248906,34208391,117,12008,11,0
36110,http://zhengminxin.haodf.com/,4.5,76,452,55885,631330,15,1535,11,0
36210,http://mengfu.haodf.com/,3.7,5,6,15280,2273967,25,1328,11,0
36310,http://yanghaozhen.haodf.com/,4.5,116,551,85340,6814873,58,7220,11,0
36510,http://fangzhongyi.haodf.com/,4.4,123,506,87266,3696911,23,7034,11,0
3662,http://drlvzheng.haodf.com/,4.2,163,1513,110341,12141672,26,2694,11,0
36710,http://guoqinwei.haodf.com/,4.7,281,1903,150975,8600368,17,8685,11,0
36810,http://huidong01.haodf.com/,4.6,289,967,221234,11908869,78,6672,11,0
36910,http://huayinghui.haodf.com/,4.6,192,812,177553,12255804,98,9176,11,0
37112,http://jiangningyi.haodf.com/,4.9,341,2410,331192,19287037,49,21073,11,0
3724,http://rjchengang.haodf.com/,4.6,100,585,71550,4035754,10,5404,11,0
37310,http://liangh1688.haodf.com/,4.5,163,1821,280897,28099968,93,16029,11,0
37410,http://shibaogang0622.haodf.com/,3.5,4,53,50500,1135070,41,3593,11,0
37510,http://sunxiuqin82063.haodf.com/,4.6,124,1233,91687,3510624,83,6322,11,0
1144,http://zhaochob.haodf.com/,4.7,312,2655,149811,7433977,91,4978,12,0
2152,http://lizhuyi.haodf.com/,4.5,148,420,77149,4885903,11,4619,12,0
3150,http://bmusunnyw.haodf.com/,4.6,231,287,31140,4124573,5,4028,12,0
450,http://wangshuang2013.haodf.com/,4.4,89,1161,51855,1204679,22,1373,12,0
550,http://yuanyun1.haodf.com/,4.4,245,1205,168451,14598683,118,7733,12,0
650,http://bjdlct.haodf.com/,4.3,74,446,49795,1265121,14,2248,12,0
750,http://luzhq.haodf.com/,4.1,30,249,53822,5813583,89,4242,12,0
850,http://majinghong.haodf.com/,4.1,27,125,25185,1313297,8,1988,12,0
950,http://xiaopingwang.haodf.com/,4,42,228,68240,9142341,65,7690,12,0
1050,http://liliuyi.haodf.com/,3.9,19,60,14948,1430613,96,1284,12,0
1145,http://tbd1999ht.haodf.com/,4.4,114,1213,139755,5027967,7,11105,12,0
1250,http://yaoshukun.haodf.com/,4.6,105,243,66875,8286041,10,6493,12,0
1350,http://yuj123.haodf.com/,4.7,138,614,190868,18390074,443,13678,12,0
1450,http://yuli1995.haodf.com/,4.4,130,491,111532,10247580,11,9239,12,0
1524,http://sunweihao.haodf.com/,4.8,43,138,38535,7330567,14,5199,12,0
1650,http://tanhua2010.haodf.com/,3.8,21,56,32211,3358107,22,1952,12,0
1750,http://drsun.haodf.com/,4.8,94,258,71171,5735772,38,6407,12,0
1841,http://shuwang999.haodf.com/,4.3,193,2172,196962,16245911,11,6490,12,0
1950,http://xcxhs.haodf.com/,4,21,246,33218,1156421,9,2822,12,0
2040,http://jianghongwei.haodf.com/,3.7,4,39,14662,2239048,159,915,12,0
2153,http://litianwang.haodf.com/,4.7,290,936,90410,2498586,41,5151,12,0
2250,http://drguoqiang.haodf.com/,4.4,97,313,43841,3492827,53,3979,12,0
2350,http://dengwm1974.haodf.com/,3.9,61,330,89180,2917355,32,3750,12,0
2418,http://drl3608.haodf.com/,4.6,88,98,8700,858234,0,703,12,0
2550,http://wxp13.haodf.com/,4.6,118,715,97130,2946924,76,6797,12,0
2650,http://guqihua.haodf.com/,4,21,175,51883,5456581,6,3274,12,0
2740,http://wenjiqiu75.haodf.com/,4.7,269,2192,106310,4960035,31,6024,12,0
2850,http://liuhongbao.haodf.com/,4.5,92,688,55461,653481,1,2649,12,0
2950,http://zhangpengkidney.haodf.com/,4.4,110,905,52275,2340714,11,3582,12,0
3019,http://drhongyantong.haodf.com/,4.7,93,583,56880,3271046,43,3769,12,0
3160,http://laiyueyun.haodf.com/,4.5,67,287,41140,2659330,0,2880,12,0
3241,http://heguangsheng.haodf.com/,4.4,112,956,297148,20353272,80,12959,12,0
3342,http://zhengyini.haodf.com/,4.1,48,1349,121245,3827595,19,6857,12,0
3450,http://Fangqing123.haodf.com/,4.1,166,1891,201140,32592968,2680,7434,12,0
3530,http://guankai.haodf.com/,4.7,315,471,87917,12581297,9,10547,12,0
3725,http://duanyuyun.haodf.com/,3.9,12,74,9265,281857,5,708,12,0
3813,http://houyongqiang120.haodf.com/,3.4,5,82,76830,2800411,0,4568,12,0
3912,http://jiaoliqun.haodf.com/,4.5,314,2051,173445,12268922,14,9207,12,0
4011,http://liangjiantao.haodf.com/,4.4,211,166,25362,2434127,28,2765,12,0
4115,http://edward0061.haodf.com/,4.4,85,166,54755,2923847,31,5541,12,0
4213,http://lianweipumch.haodf.com/,4.1,551,3077,366134,21604705,114,16744,12,0
4311,http://hexiaosheng.haodf.com/,4.1,51,374,63535,9434839,1375,3598,12,0
4411,http://heyuandong.haodf.com/,4,24,151,20780,430368,17,1003,12,0
4511,http://lyd0622.haodf.com/,3.7,2,15,19290,1047105,0,2359,12,0
4611,http://fangtiedr.haodf.com/,5,394,888,142395,6662665,77,12236,12,0
4711,http://sunchengyan.haodf.com/,4.9,188,248,79197,9377124,49,5805,12,0
4811,http://drjianglijun.haodf.com/,4.9,246,835,56690,1167720,6,2041,12,0
4911,http://jiangsl301.haodf.com/,4.8,182,337,31730,874745,21,1963,12,0
5011,http://dryanjun.haodf.com/,4.5,275,696,82525,3026677,2,4827,12,0
5115,http://xieyq.haodf.com/,4.6,243,282,26809,1707903,6,2013,12,0
5213,http://lxdong.haodf.com/,4.4,313,1704,207420,12138500,41,10128,12,0
5311,http://yannzhchina.haodf.com/,4.5,70,265,15595,445469,5,1100,12,0
5411,http://chenjimei.haodf.com/,4.5,206,1220,131730,6655253,27,7066,12,0
5511,http://FWHDC.haodf.com/,4.4,221,2321,114448,10559519,69,6579,12,0
5611,http://lianfeng.haodf.com/,3.9,53,214,67366,6215722,136,4173,12,0
5711,http://drchinkenkon.haodf.com/,4.9,465,1762,63000,5968305,6,7463,12,0
5811,http://tjzhanglei.haodf.com/,4.6,281,202,21400,1023249,23,2188,12,0
5911,http://liuchunjun.haodf.com/,4.7,532,841,100805,6449402,44,6625,12,0
6011,http://xiefenghe.haodf.com/,4.6,163,268,65168,2604396,10,6280,12,0
6115,http://wangbin6666.haodf.com/,4.7,196,891,135363,4489885,34,6092,12,0
6213,http://zhangyuguang18.haodf.com/,4.5,162,911,176165,3821929,25,7621,12,0
6311,http://litianshi.haodf.com/,4.5,286,1565,350584,14429020,64,13215,12,0
6411,http://yingfoun.haodf.com/,4.4,76,340,64460,2745673,18,4719,12,0
6511,http://cc88.haodf.com/,4.2,51,232,84561,7683135,70,6746,12,0
6611,http://taoran129.haodf.com/,4.3,60,77,43230,2102600,7,3333,12,0
6711,http://earthquake.haodf.com/,4,26,74,46005,2809623,29,3756,12,0
6811,http://sq049.haodf.com/,3.5,4,28,18545,2173214,101,1889,12,0
6911,http://qiliqiang.haodf.com/,5,561,3526,234820,9056927,24,15287,12,0
7011,http://wugaosong.haodf.com/,4.6,243,1274,90425,6014232,56,8810,12,0
7115,http://duzhenggui.haodf.com/,4.4,139,1163,60395,1421085,4,3915,12,0
7213,http://gsfx2005.haodf.com/,4.3,271,1185,139774,10963853,42,9776,12,0
7311,http://drchenhongliang.haodf.com/,4.5,194,648,68340,1716022,2,5076,12,0
7411,http://liuchunping.haodf.com/,4.3,155,553,54325,3405658,1,4433,12,0
7511,http://lujinsong.haodf.com/,4.3,173,121,19080,2528604,2,3346,12,0
7611,http://wangkun.haodf.com/,4.4,202,1790,101350,6344120,51,5962,12,0
7711,http://zhangchaojie.haodf.com/,4.1,164,1217,115101,11732170,77,7192,12,0
7811,http://wooj.haodf.com/,4.1,69,432,51369,3849459,18,3287,12,0
7911,http://drliuguangyu.haodf.com/,4,131,653,63275,7034976,2,2126,12,0
8011,http://drliuhui.haodf.com/,4,43,79,13985,1348573,0,1419,12,0
8115,http://drchenshanwen.haodf.com/,5,499,1688,181635,5075185,310,9325,12,0
8213,http://yedingwei.haodf.com/,4.6,414,1622,182165,16833706,33,12292,12,0
8311,http://joeliweiguo.haodf.com/,4.3,432,323,63876,4870843,12,6350,12,0
8411,http://drdaibo.haodf.com/,4.5,211,578,31070,2743387,36,2955,12,0
8511,http://yangbin710.haodf.com/,4.5,257,931,49185,1277222,39,2208,12,0
8611,http://qianzhangbmu.haodf.com/,4.3,270,686,112835,9756135,61,7532,12,0
8711,http://drlyq.haodf.com/,4.5,117,244,37180,661833,2,3451,12,0
8811,http://Wtianpeng.haodf.com/,4.4,81,468,81985,2455532,51,6337,12,0
8911,http://chandlerwang.haodf.com/,4.4,112,201,18580,1042019,10,2189,12,0
9011,http://lixuesong.haodf.com/,4.1,174,572,86134,7112869,46,4314,12,0
9115,http://caotangfengqiang.haodf.com/,4,33,127,35145,591829,20,1828,12,0
9213,http://jiangmanbodr.haodf.com/,3.9,7,79,77500,2650740,15,7192,12,0
9311,http://yangzhying.haodf.com/,4.5,231,830,111197,11795004,42,8618,12,0
9411,http://yangtian6666.haodf.com/,4.4,83,233,17731,1211678,48,1945,12,0
9511,http://shixianjie.haodf.com/,4.2,165,709,122210,7133612,18,9763,12,0
9611,http://zhenglihuahua.haodf.com/,4.9,210,801,69805,3904800,66,6498,12,0
9711,http://lihuidf.haodf.com/,4.7,274,756,89492,5461994,16,7204,12,0
9811,http://baoming.haodf.com/,4.3,83,718,140695,13721110,34,9658,12,0
9911,http://suny1233.haodf.com/,4.6,54,311,22380,494131,9,1836,12,0
10011,http://fanxindong.haodf.com/,4.8,270,858,199451,9299189,4,13472,12,0
10115,http://litan0919.haodf.com/,4.9,273,325,24420,1231242,7,1995,12,0
10213,http://guohongjie.haodf.com/,4.6,484,1656,149984,6927733,73,8982,12,0
10311,http://zhangchenghai1.haodf.com/,4.5,123,512,58480,1796672,43,3519,12,0
10411,http://zhanghaodoc.haodf.com/,4.4,188,557,69420,4344076,0,5448,12,0
10511,http://huhai.haodf.com/,5,267,1272,229173,27061033,72,17946,12,0
10611,http://huanggengwen.haodf.com/,4.5,208,1084,46210,1526975,85,2641,12,0
10711,http://binbin35.haodf.com/,4.7,361,371,90090,7674416,24,6882,12,0
10811,http://renjianan.haodf.com/,4.4,504,818,107143,9729684,23,6887,12,0
10911,http://xiaoyong9995.haodf.com/,4.7,266,254,29290,1175400,40,2277,12,0
11014,http://zhaohmdr.haodf.com/,4.5,151,1276,58640,904129,15,2591,12,0
11115,http://tyl1990.haodf.com/,4.2,118,273,26267,2630537,69,2890,12,0
11213,http://hanbaosan.haodf.com/,4.1,262,2661,206064,35143867,246,9926,12,0
11311,http://wujinzhu1124.haodf.com/,3.9,223,223,83805,2686367,139,4389,12,0
11511,http://shaotl.haodf.com/,0,402,3194,407282,37137679,32,26143,12,0
11611,http://chenshuqin1021.haodf.com/,4.8,249,1897,138695,2763878,16,6437,12,0
11711,http://chenfeidr.haodf.com/,5,378,2000,122710,7318565,8,7320,12,0
11811,http://huminyisheng.haodf.com/,4.8,123,1994,179655,1372614,0,9281,12,0
